order_id,customer_id,customer_name,product_id,product_name,category,price,quantity,total_amount,order_date,payment_method,city,state,country,status
ORD11523,CUST3321,Nicholas Knight,PROD701,Tablet,Electronics,509.04,3,1527.12,2024-05-02,Cash,Port Carolburgh,New Mexico,USA,Pending
ORD11524,CUST6140,Aaron Bailey,PROD605,Shampoo,Beauty,531.86,2,1063.72,2024-09-24,Credit Card,Kelseyborough,Tennessee,USA,Canceled
ORD11525,CUST7351,Brandon Morton,PROD627,Air Conditioner,Home Appliances,256.27,5,1281.35,2024-06-13,PayPal,New Ashleyview,Illinois,USA,Pending
ORD11526,CUST7359,Kimberly Ward,PROD886,Face Cream,Beauty,863.57,5,4317.85,2024-09-02,Credit Card,Lake Heather,Virginia,USA,Canceled
ORD11527,CUST2283,Kristen Blair,PROD978,Fiction,Books,237.97,3,713.91,2024-06-04,PayPal,East Julieport,Florida,USA,Canceled
ORD11528,CUST5729,Alison Hoover,PROD762,Face Cream,Beauty,751.74,5,3758.7,2025-01-21,PayPal,Coxfort,New York,USA,Delivered
ORD11529,CUST4521,Caitlin Little,PROD334,Shampoo,Beauty,113.54,1,113.54,2024-06-20,PayPal,Davisstad,Colorado,USA,Delivered
ORD11530,CUST9487,Rodney Adkins,PROD460,Perfume,Beauty,655.17,5,3275.85,2024-09-23,Credit Card,New Tiffanyfurt,Kentucky,USA,Canceled
ORD11531,CUST9621,Henry Anderson,PROD485,Face Cream,Beauty,877.35,2,1754.7,2024-11-22,Credit Card,Duanehaven,Hawaii,USA,Pending
ORD11532,CUST9371,Patricia Kelly,PROD203,Dress,Clothing,233.02,2,466.04,2024-12-19,PayPal,Johnnyton,New York,USA,Pending
ORD11533,CUST3008,Eric Moss,PROD381,Fiction,Books,176.97,1,176.97,2024-05-26,Cash,Matthewland,Minnesota,USA,Delivered
ORD11534,CUST3824,Bethany Lopez,PROD673,Fiction,Books,320.11,4,1280.44,2024-05-06,Credit Card,East Yesenia,Alabama,USA,Pending
ORD11535,CUST1679,Deborah Faulkner,PROD228,Biography,Books,356.4,2,712.8,2024-10-21,Cash,Hughesland,Georgia,USA,Canceled
ORD11536,CUST3270,John Andersen,PROD737,Non-fiction,Books,218.86,1,218.86,2025-01-05,PayPal,Angelaside,Georgia,USA,Pending
ORD11537,CUST6386,Billy Miller,PROD750,Non-fiction,Books,123.93,2,247.86,2024-12-13,Credit Card,South Kelseyhaven,Rhode Island,USA,Delivered
ORD11538,CUST2090,Holly Navarro,PROD815,Vacuum Cleaner,Home Appliances,475.72,1,475.72,2024-12-07,Credit Card,Burtonburgh,Mississippi,USA,Canceled
ORD11539,CUST4205,Martin Gross,PROD458,Microwave,Home Appliances,222.91,4,891.64,2024-07-14,PayPal,South Sophiaville,Illinois,USA,Delivered
ORD11540,CUST2819,Hannah Wilson,PROD345,Shampoo,Beauty,250.97,4,1003.88,2025-02-09,Cash,Millerport,Washington,USA,Delivered
ORD11541,CUST4562,Matthew Jackson,PROD582,Mystery,Books,358.03,4,1432.12,2024-05-08,Cash,Port Christophertown,Nebraska,USA,Pending
ORD11542,CUST9091,Dr. Marcus Williams,PROD282,Shoes,Clothing,526.16,1,526.16,2024-07-24,PayPal,Linfurt,North Dakota,USA,Pending
ORD11543,CUST2933,Tiffany Lara,PROD927,Mystery,Books,355.67,2,711.34,2025-02-25,Credit Card,North Jonberg,Idaho,USA,Canceled
ORD11544,CUST1040,Margaret Carroll,PROD789,Washing Machine,Home Appliances,970.5,5,4852.5,2024-06-18,PayPal,Meganchester,Montana,USA,Pending
ORD11545,CUST1909,Brittany Tucker,PROD258,Perfume,Beauty,179.44,5,897.2,2024-09-09,Cash,Maryfurt,Ohio,USA,Canceled
ORD11546,CUST2087,Steven Jones,PROD702,Fiction,Books,290.34,3,871.02,2024-08-09,Credit Card,North Patriciatown,North Dakota,USA,Pending
ORD11547,CUST5776,Lawrence Daniel,PROD520,Biography,Books,320.89,1,320.89,2024-07-21,PayPal,North Philipberg,Utah,USA,Pending
ORD11548,CUST2624,Jane Graham,PROD500,Non-fiction,Books,310.79,5,1553.95,2024-04-10,Credit Card,Kristaton,New Mexico,USA,Pending
ORD11549,CUST8301,Zachary Green,PROD208,Vacuum Cleaner,Home Appliances,805.02,3,2415.06,2024-06-07,PayPal,Alexhaven,Utah,USA,Delivered
ORD11550,CUST3315,Denise Day,PROD684,Vacuum Cleaner,Home Appliances,300.96,3,902.88,2024-04-25,PayPal,Matthewtown,Connecticut,USA,Pending
ORD11551,CUST2321,Rachel Hernandez,PROD151,Jeans,Clothing,954.13,2,1908.26,2025-03-14,Credit Card,South Johnberg,Vermont,USA,Delivered
ORD11552,CUST8723,Jonathan Lee,PROD584,Washing Machine,Home Appliances,856.21,4,3424.84,2025-01-11,Cash,Jonesshire,Wisconsin,USA,Pending
ORD11553,CUST9895,Kristina Nguyen,PROD706,Shampoo,Beauty,671.64,4,2686.56,2024-07-01,Credit Card,Brockmouth,Washington,USA,Pending
ORD11554,CUST5726,Daniel Johnson,PROD586,Vacuum Cleaner,Home Appliances,328.61,2,657.22,2025-02-28,Credit Card,Franklinfurt,Mississippi,USA,Delivered
ORD11555,CUST2943,Laurie Singh,PROD126,Non-fiction,Books,244.09,5,1220.45,2024-11-07,Credit Card,North Michelemouth,Montana,USA,Delivered
ORD11556,CUST1240,Angela Carney,PROD653,Washing Machine,Home Appliances,285.32,4,1141.28,2024-12-10,Cash,Lake Nicolebury,South Dakota,USA,Pending
ORD11557,CUST8661,Amber George,PROD297,Smartphone,Electronics,633.68,3,1901.04,2024-08-11,Credit Card,Sanchezbury,Tennessee,USA,Delivered
ORD11558,CUST3105,Susan Mcdowell,PROD208,Dress,Clothing,389.47,1,389.47,2025-02-17,Cash,Richardsport,Nebraska,USA,Canceled
ORD11559,CUST4828,Mrs. Heather Perkins,PROD321,Biography,Books,715.95,5,3579.75,2024-10-23,Cash,Lake Tylershire,New York,USA,Canceled
ORD11560,CUST9051,Joseph Gomez,PROD525,Jacket,Clothing,270.92,1,270.92,2024-04-28,Credit Card,Matthewchester,Vermont,USA,Delivered
ORD11561,CUST8964,Lisa Cummings,PROD738,Biography,Books,286.18,2,572.36,2024-03-15,Credit Card,New Samanthaport,California,USA,Delivered
ORD11562,CUST9292,Jennifer White,PROD949,Vacuum Cleaner,Home Appliances,617.82,2,1235.64,2024-10-20,Credit Card,South Kyle,Utah,USA,Canceled
ORD11563,CUST3548,Timothy Roberson,PROD643,Tablet,Electronics,562.47,4,2249.88,2024-11-29,PayPal,South Brittney,Ohio,USA,Pending
ORD11564,CUST4924,Theresa Brown,PROD344,Smartwatch,Electronics,129.52,2,259.04,2024-04-16,Cash,New Jamesview,California,USA,Delivered
ORD11565,CUST5465,Jason Blankenship,PROD894,Face Cream,Beauty,416.08,3,1248.24,2024-07-14,Cash,Port Markburgh,Utah,USA,Canceled
ORD11566,CUST3709,Christopher Henderson,PROD328,Non-fiction,Books,158.75,4,635.0,2025-02-22,PayPal,Henryton,Vermont,USA,Delivered
ORD11567,CUST1227,Jordan Cunningham,PROD239,Laptop,Electronics,275.16,1,275.16,2024-12-15,PayPal,North Michael,Montana,USA,Pending
ORD11568,CUST3883,Tyler Scott,PROD745,Air Conditioner,Home Appliances,487.55,1,487.55,2024-06-11,PayPal,Samanthabury,Mississippi,USA,Canceled
ORD11569,CUST1632,Chad Chang,PROD908,Microwave,Home Appliances,183.4,5,917.0,2024-08-07,Credit Card,Abigailburgh,Michigan,USA,Pending
ORD11570,CUST9613,Kimberly Smith,PROD215,Air Conditioner,Home Appliances,914.52,2,1829.04,2024-05-15,Credit Card,Peterfurt,West Virginia,USA,Pending
ORD11571,CUST3549,Kathy Knight,PROD307,Refrigerator,Home Appliances,81.51,1,81.51,2024-10-05,Credit Card,Andreaton,California,USA,Pending
ORD11572,CUST3302,Heather White,PROD126,Shampoo,Beauty,954.54,1,954.54,2024-10-17,PayPal,Phillipsfort,Louisiana,USA,Pending
ORD11573,CUST3040,Linda Martin,PROD521,Shoes,Clothing,978.66,5,4893.3,2024-12-13,Credit Card,Millerton,South Dakota,USA,Delivered
ORD11574,CUST1436,Jeremy Dennis,PROD105,Washing Machine,Home Appliances,222.35,2,444.7,2024-10-01,Credit Card,Brooksport,Nebraska,USA,Canceled
ORD11575,CUST3841,Brian Lopez,PROD426,Biography,Books,940.28,3,2820.84,2024-06-25,Credit Card,Lake Richard,Rhode Island,USA,Delivered
ORD11576,CUST3398,Gregory Gonzales,PROD855,Mystery,Books,344.57,3,1033.71,2024-03-18,PayPal,Lake Robert,Connecticut,USA,Canceled
ORD11577,CUST2582,Jessica Anderson,PROD100,Refrigerator,Home Appliances,111.88,3,335.64,2024-04-16,Credit Card,Lake Laurenshire,New York,USA,Delivered
ORD11578,CUST8738,Robert Andrews,PROD278,Washing Machine,Home Appliances,159.87,2,319.74,2024-08-12,Cash,East Aprilberg,Tennessee,USA,Delivered
ORD11579,CUST8018,Caitlin Black,PROD693,Dress,Clothing,626.4,4,2505.6,2024-08-30,Credit Card,Janehaven,Texas,USA,Delivered
ORD11580,CUST9024,David Owen DDS,PROD246,Non-fiction,Books,177.7,3,533.1,2024-12-18,Cash,North Rebecca,Maryland,USA,Pending
ORD11581,CUST2007,Janice Wood,PROD788,Tablet,Electronics,364.9,5,1824.5,2024-07-06,Cash,North Chelseachester,Louisiana,USA,Pending
ORD11582,CUST5043,Chris Payne,PROD796,Refrigerator,Home Appliances,562.7,1,562.7,2024-12-25,PayPal,Davidfurt,Massachusetts,USA,Canceled
ORD11583,CUST2924,Larry Young,PROD191,Jacket,Clothing,448.2,2,896.4,2025-02-12,Cash,Lake Anthony,Washington,USA,Delivered
ORD11584,CUST1033,Patrick Miller,PROD810,Washing Machine,Home Appliances,798.16,3,2394.48,2024-08-13,PayPal,West Brittanyborough,Idaho,USA,Canceled
ORD11585,CUST3529,Victoria Hunter,PROD137,Shampoo,Beauty,440.12,4,1760.48,2024-06-21,Credit Card,Paulland,Pennsylvania,USA,Pending
ORD11586,CUST7365,Bryan James,PROD475,Jeans,Clothing,508.94,4,2035.76,2024-11-25,PayPal,Stephenborough,New Hampshire,USA,Canceled
ORD11587,CUST8582,Candace Griffith,PROD133,Shoes,Clothing,641.9,2,1283.8,2024-07-20,Credit Card,South Alexis,Rhode Island,USA,Pending
ORD11588,CUST6327,Travis Clark,PROD749,T-Shirt,Clothing,859.34,1,859.34,2024-05-21,Credit Card,Briannaview,Mississippi,USA,Pending
ORD11589,CUST5925,Jerry Davis,PROD810,T-Shirt,Clothing,653.48,4,2613.92,2024-07-24,PayPal,Richardchester,Virginia,USA,Delivered
ORD11590,CUST5060,Dawn Floyd,PROD542,Smartwatch,Electronics,887.15,3,2661.45,2024-03-17,PayPal,Mccannstad,Vermont,USA,Pending
ORD11591,CUST8878,Steven King,PROD120,Air Conditioner,Home Appliances,85.62,1,85.62,2024-07-04,Credit Card,North Sarahberg,Connecticut,USA,Delivered
ORD11592,CUST8356,Jesus Bryan,PROD949,Laptop,Electronics,133.38,5,666.9,2025-03-08,PayPal,Lake Jonathanburgh,Oregon,USA,Canceled
ORD11593,CUST2244,Robert Taylor MD,PROD394,Vacuum Cleaner,Home Appliances,989.55,1,989.55,2025-02-21,Credit Card,New Stephanie,Connecticut,USA,Pending
ORD11594,CUST2411,Carlos Simpson,PROD985,Refrigerator,Home Appliances,33.07,5,165.35,2024-12-16,PayPal,Port Susanhaven,Delaware,USA,Delivered
ORD11595,CUST4982,Matthew Perry,PROD381,Washing Machine,Home Appliances,818.96,2,1637.92,2024-11-07,Cash,East Monica,Oklahoma,USA,Pending
ORD11596,CUST7886,Kaitlyn Torres,PROD627,Biography,Books,551.27,3,1653.81,2024-04-04,Cash,Whiteshire,North Dakota,USA,Delivered
ORD11597,CUST1797,Jane Bailey,PROD542,Biography,Books,16.89,4,67.56,2024-04-19,Cash,Timland,Arkansas,USA,Canceled
ORD11598,CUST3213,Jeffrey Daniels,PROD945,Vacuum Cleaner,Home Appliances,755.37,1,755.37,2024-06-09,PayPal,South Marioborough,Texas,USA,Canceled
ORD11599,CUST8287,Sarah Rios,PROD841,Air Conditioner,Home Appliances,732.73,5,3663.65,2024-05-07,Credit Card,Andersonburgh,New Mexico,USA,Canceled
ORD11600,CUST7196,Amanda Pruitt,PROD180,Science,Books,349.46,4,1397.84,2025-01-19,Cash,Williamsville,California,USA,Pending
ORD11601,CUST5992,Tammy Turner,PROD530,Shoes,Clothing,162.58,5,812.9,2024-08-21,Cash,South Lindseymouth,New Hampshire,USA,Delivered
ORD11602,CUST1555,Charles Baker,PROD152,Washing Machine,Home Appliances,727.99,5,3639.95,2025-01-17,PayPal,Lake Kristy,New Mexico,USA,Pending
ORD11603,CUST1423,Benjamin Nguyen,PROD982,Smartphone,Electronics,472.87,1,472.87,2024-03-22,PayPal,Brandonton,Idaho,USA,Canceled
ORD11604,CUST8708,Jeffrey Lee DDS,PROD378,Fiction,Books,332.96,1,332.96,2024-08-11,Cash,South Catherine,North Carolina,USA,Canceled
ORD11605,CUST4223,Haley Johnson,PROD464,Mystery,Books,191.12,4,764.48,2025-02-07,Credit Card,North Terri,Wisconsin,USA,Pending
ORD11606,CUST6536,Tina Gonzalez,PROD418,Face Cream,Beauty,47.05,2,94.1,2024-09-29,Credit Card,Lake Samanthaside,Delaware,USA,Pending
ORD11607,CUST8374,Barry Winters,PROD130,T-Shirt,Clothing,999.41,2,1998.82,2024-12-21,PayPal,Kylechester,Illinois,USA,Pending
ORD11608,CUST8364,Kevin Garrett,PROD981,Headphones,Electronics,191.88,5,959.4,2025-02-12,Cash,Samanthaborough,Illinois,USA,Pending
ORD11609,CUST7695,Susan Brown,PROD131,Jacket,Clothing,89.13,2,178.26,2024-05-30,PayPal,Teresatown,Ohio,USA,Canceled
ORD11610,CUST3380,Ricky Woods,PROD677,Non-fiction,Books,555.72,4,2222.88,2025-02-01,Credit Card,Ericchester,Arkansas,USA,Canceled
ORD11611,CUST1529,Victor Medina,PROD392,Tablet,Electronics,899.31,2,1798.62,2024-05-14,Credit Card,Port Alyssa,California,USA,Delivered
ORD11612,CUST1710,Debra Carpenter,PROD789,Jeans,Clothing,213.13,4,852.52,2024-03-28,Cash,Lake Robinmouth,North Carolina,USA,Canceled
ORD11613,CUST4380,Bridget Gilbert,PROD176,Nail Polish,Beauty,356.5,4,1426.0,2024-11-07,Cash,Robertland,New York,USA,Canceled
ORD11614,CUST2347,Laura Black,PROD228,Smartphone,Electronics,152.23,3,456.69,2024-12-12,Credit Card,Lake Amy,Alabama,USA,Delivered
ORD11615,CUST3483,Ryan Brown,PROD103,Smartphone,Electronics,296.65,3,889.95,2024-09-08,PayPal,Mcdonaldmouth,South Carolina,USA,Canceled
ORD11616,CUST8294,Courtney Ramirez,PROD747,Biography,Books,382.24,4,1528.96,2024-07-24,Cash,East Thomasmouth,New Mexico,USA,Delivered
ORD11617,CUST1186,Roy Wagner,PROD620,Jacket,Clothing,288.1,2,576.2,2024-07-23,PayPal,Kristinfort,Pennsylvania,USA,Canceled
ORD11618,CUST8510,Andrew Phillips,PROD613,Science,Books,232.17,2,464.34,2024-04-29,Credit Card,Aprilshire,Virginia,USA,Pending
ORD11619,CUST5693,Kathleen Reeves,PROD204,Biography,Books,618.44,4,2473.76,2024-08-19,Cash,Amberton,Illinois,USA,Canceled
ORD11620,CUST5691,Derrick Combs,PROD205,Science,Books,916.46,4,3665.84,2024-07-09,PayPal,Andersonberg,Rhode Island,USA,Delivered
ORD11621,CUST3407,Bianca Hood,PROD120,T-Shirt,Clothing,541.03,3,1623.09,2025-03-12,Credit Card,Harrisberg,California,USA,Canceled
ORD11622,CUST7008,William Pierce,PROD898,Shoes,Clothing,497.67,5,2488.35,2025-01-08,PayPal,Benjaminport,North Carolina,USA,Canceled
ORD11623,CUST9222,Jessica White,PROD466,Air Conditioner,Home Appliances,592.37,2,1184.74,2024-07-20,Cash,New Rebeccaton,Virginia,USA,Delivered
ORD11624,CUST9691,Rachel Mccullough,PROD592,Nail Polish,Beauty,455.62,4,1822.48,2025-02-11,Cash,Youngfurt,Arizona,USA,Delivered
ORD11625,CUST9682,Isaac Thomas,PROD160,Fiction,Books,206.39,2,412.78,2024-11-03,Cash,East Rebekahville,Georgia,USA,Pending
ORD11626,CUST1279,John Harrison DDS,PROD876,Shampoo,Beauty,364.81,5,1824.05,2024-11-03,Cash,West Amy,Massachusetts,USA,Pending
ORD11627,CUST1840,Laurie Quinn,PROD366,Lipstick,Beauty,563.83,3,1691.49,2025-01-16,Credit Card,West Lauraborough,Kansas,USA,Pending
ORD11628,CUST6457,Larry Kennedy,PROD298,Perfume,Beauty,135.26,5,676.3,2024-06-01,PayPal,East Michaelport,New Hampshire,USA,Canceled
ORD11629,CUST6846,Dr. Kim Wood DDS,PROD215,Face Cream,Beauty,552.61,5,2763.05,2025-01-01,PayPal,Nicholaschester,Utah,USA,Canceled
ORD11630,CUST2860,Steven Branch,PROD404,Smartwatch,Electronics,776.93,4,3107.72,2025-02-10,Credit Card,Austintown,North Dakota,USA,Delivered
ORD11631,CUST9025,Brandy Williams MD,PROD483,Shoes,Clothing,766.49,4,3065.96,2025-01-18,Credit Card,North Sarahchester,Washington,USA,Delivered
ORD11632,CUST6020,Terry Johnson,PROD731,Dress,Clothing,777.3,1,777.3,2024-09-08,Credit Card,Wardborough,North Carolina,USA,Pending
ORD11633,CUST2409,Laura Taylor,PROD969,Washing Machine,Home Appliances,480.21,3,1440.63,2024-05-18,Credit Card,West Lindseystad,Wisconsin,USA,Canceled
ORD11634,CUST8104,Emily Charles,PROD462,Dress,Clothing,974.85,5,4874.25,2024-11-09,Credit Card,Lake Martin,North Carolina,USA,Pending
ORD11635,CUST4616,Bradley Todd,PROD652,Face Cream,Beauty,506.85,1,506.85,2024-08-14,Cash,South John,Illinois,USA,Pending
ORD11636,CUST9970,Robert Harrison,PROD119,Laptop,Electronics,733.94,2,1467.88,2025-01-29,Credit Card,Kerrymouth,West Virginia,USA,Pending
ORD11637,CUST4260,Denise Simpson,PROD251,Dress,Clothing,951.24,5,4756.2,2024-08-20,Credit Card,Novakland,South Carolina,USA,Pending
ORD11638,CUST9029,Chelsea Perry,PROD438,Vacuum Cleaner,Home Appliances,248.4,1,248.4,2024-03-23,PayPal,Port Pamport,New Hampshire,USA,Canceled
ORD11639,CUST5623,Kirk Bernard,PROD665,Laptop,Electronics,813.2,5,4066.0,2024-09-07,PayPal,Daviston,Texas,USA,Delivered
ORD11640,CUST1501,Deanna Lucas,PROD717,Biography,Books,971.64,5,4858.2,2024-07-22,PayPal,New Christopherside,Nevada,USA,Pending
ORD11641,CUST5002,Krista Smith,PROD709,Non-fiction,Books,168.27,3,504.81,2024-11-03,Cash,East Sarahmouth,Florida,USA,Canceled
ORD11642,CUST1616,Jonathan Pham,PROD585,Tablet,Electronics,973.4,5,4867.0,2024-06-08,Credit Card,Phillipston,Pennsylvania,USA,Delivered
ORD11643,CUST1825,Tom Ramos,PROD441,Fiction,Books,113.34,4,453.36,2024-08-06,Credit Card,South Annette,Maryland,USA,Delivered
ORD11644,CUST4232,Shaun Martin,PROD485,Washing Machine,Home Appliances,879.48,2,1758.96,2024-11-20,PayPal,Lake Megan,Wyoming,USA,Pending
ORD11645,CUST7985,Joseph Taylor,PROD683,Headphones,Electronics,352.34,4,1409.36,2025-01-17,PayPal,North Dylantown,Maryland,USA,Canceled
ORD11646,CUST1337,Anna Garcia,PROD716,Washing Machine,Home Appliances,973.63,3,2920.89,2024-06-28,Cash,Lake Amber,Kentucky,USA,Canceled
ORD11647,CUST2971,Mr. Brandon Pena,PROD613,Shoes,Clothing,29.99,3,89.97,2024-06-16,Credit Card,Johnsontown,Oregon,USA,Pending
ORD11648,CUST2839,Rebecca Harmon,PROD154,Science,Books,654.5,1,654.5,2024-10-01,Credit Card,Laramouth,Oklahoma,USA,Delivered
ORD11649,CUST6733,Vanessa Fields,PROD592,Dress,Clothing,441.37,2,882.74,2024-05-03,PayPal,South Johnny,Hawaii,USA,Canceled
ORD11650,CUST1454,Joseph Perez,PROD812,Science,Books,89.86,1,89.86,2025-01-05,PayPal,Lake Erin,Maine,USA,Pending
ORD11651,CUST1451,Kathryn Jennings,PROD858,Shampoo,Beauty,556.71,3,1670.13,2024-12-30,Credit Card,Port Jefferytown,North Dakota,USA,Delivered
ORD11652,CUST6283,Amanda Walker,PROD905,Jacket,Clothing,313.82,1,313.82,2025-02-10,Cash,Williammouth,New Mexico,USA,Canceled
ORD11653,CUST8454,Joseph Jacobson,PROD875,Dress,Clothing,210.9,1,210.9,2024-11-22,Credit Card,South Jenniferton,Tennessee,USA,Delivered
ORD11654,CUST5484,George Francis,PROD908,Headphones,Electronics,596.58,4,2386.32,2024-05-07,PayPal,New Tamaraville,Minnesota,USA,Pending
ORD11655,CUST1776,Raymond Cooper,PROD662,Jeans,Clothing,585.16,4,2340.64,2025-02-07,Credit Card,East Ruben,Arkansas,USA,Pending
ORD11656,CUST6289,Alexander Christian,PROD907,Refrigerator,Home Appliances,471.6,1,471.6,2024-05-30,PayPal,North Andrea,Massachusetts,USA,Delivered
ORD11657,CUST6608,John Graham,PROD529,Tablet,Electronics,866.0,3,2598.0,2024-12-31,PayPal,West Austinmouth,Maine,USA,Pending
ORD11658,CUST9504,Kara Dominguez,PROD811,Mystery,Books,629.23,4,2516.92,2025-01-30,PayPal,New Amy,South Carolina,USA,Pending
ORD11659,CUST1013,Charlene Harris,PROD261,Nail Polish,Beauty,443.88,1,443.88,2024-12-03,Cash,Lewishaven,South Carolina,USA,Canceled
ORD11660,CUST9864,Jeffrey Owen,PROD374,Shampoo,Beauty,573.79,2,1147.58,2025-03-02,Credit Card,East Louisport,Pennsylvania,USA,Canceled
ORD11661,CUST7458,Melissa Thomas,PROD594,Air Conditioner,Home Appliances,220.41,4,881.64,2024-08-01,PayPal,Lake Dennisfort,Mississippi,USA,Pending
ORD11662,CUST2373,Tina Lewis,PROD551,Mystery,Books,591.99,4,2367.96,2025-02-24,PayPal,Louischester,South Dakota,USA,Delivered
ORD11663,CUST5108,Nathaniel Griffin,PROD700,Biography,Books,435.56,4,1742.24,2024-05-17,PayPal,New William,Georgia,USA,Delivered
ORD11664,CUST1891,Bianca Jensen,PROD881,Lipstick,Beauty,614.68,3,1844.04,2024-10-18,PayPal,Nguyenfort,Missouri,USA,Delivered
ORD11665,CUST6606,Monica Martinez DDS,PROD237,Lipstick,Beauty,303.77,3,911.31,2024-12-27,Credit Card,Port Anthony,Illinois,USA,Pending
ORD11666,CUST2161,Brooke Christensen,PROD275,T-Shirt,Clothing,544.89,2,1089.78,2024-04-26,Cash,Whitneyborough,Rhode Island,USA,Canceled
ORD11667,CUST7143,Scott Brown,PROD761,Jeans,Clothing,691.8,3,2075.4,2025-02-01,Credit Card,Lake Ericville,Michigan,USA,Delivered
ORD11668,CUST7668,Erik Wood,PROD254,Face Cream,Beauty,575.97,4,2303.88,2024-05-22,Cash,Andreahaven,West Virginia,USA,Pending
ORD11669,CUST6002,Dennis Osborn,PROD842,Vacuum Cleaner,Home Appliances,726.32,5,3631.6,2024-10-22,Credit Card,West David,Massachusetts,USA,Canceled
ORD11670,CUST5673,James Martin,PROD333,Tablet,Electronics,988.76,2,1977.52,2025-02-12,PayPal,Lake Roberthaven,Oklahoma,USA,Canceled
ORD11671,CUST6662,Lauren Vazquez,PROD270,Headphones,Electronics,131.02,5,655.1,2024-10-02,Credit Card,Holtton,Arkansas,USA,Delivered
ORD11672,CUST9887,Andrew Fields,PROD616,Shoes,Clothing,577.91,3,1733.73,2024-10-07,Credit Card,Bakerborough,Kentucky,USA,Delivered
ORD11673,CUST4407,Brianna Walker,PROD303,Refrigerator,Home Appliances,75.37,2,150.74,2024-06-09,Credit Card,Tamaraton,New Hampshire,USA,Pending
ORD11674,CUST8509,Jared Austin,PROD642,Lipstick,Beauty,726.34,1,726.34,2024-10-20,PayPal,South Jessicachester,New Mexico,USA,Pending
ORD11675,CUST4501,Jeremy Martinez PhD,PROD311,Shoes,Clothing,114.9,5,574.5,2024-12-03,Cash,Brandonbury,Arkansas,USA,Delivered
ORD11676,CUST8101,Natalie Santos,PROD615,Shampoo,Beauty,260.37,1,260.37,2024-03-16,PayPal,Moranville,Nevada,USA,Canceled
ORD11677,CUST1632,Elizabeth Dickerson DDS,PROD841,Tablet,Electronics,438.09,4,1752.36,2024-11-09,Credit Card,Vanceton,Massachusetts,USA,Canceled
ORD11678,CUST2789,Thomas Chung,PROD526,Tablet,Electronics,327.69,3,983.07,2024-11-27,Credit Card,South Jameshaven,Indiana,USA,Canceled
ORD11679,CUST5276,Shannon Oconnor,PROD163,Shampoo,Beauty,897.14,2,1794.28,2025-03-08,Credit Card,Dylanbury,Illinois,USA,Delivered
ORD11680,CUST6147,Marcia Stevenson,PROD844,Science,Books,171.17,4,684.68,2024-03-15,Cash,Beckystad,Utah,USA,Canceled
ORD11681,CUST8601,Ashley Ruiz,PROD667,Headphones,Electronics,222.69,3,668.07,2024-05-04,Cash,East Heidiburgh,Vermont,USA,Delivered
ORD11682,CUST1808,Amanda Beck,PROD774,Lipstick,Beauty,324.72,4,1298.88,2024-05-18,PayPal,East Michelle,Iowa,USA,Pending
ORD11683,CUST5602,Amanda Delgado,PROD221,Biography,Books,55.79,3,167.37,2025-03-03,Cash,Vincentville,Idaho,USA,Canceled
ORD11684,CUST2724,Susan Jones DVM,PROD525,Laptop,Electronics,799.59,2,1599.18,2025-01-18,Cash,Port Bianca,Kansas,USA,Pending
ORD11685,CUST4045,Emily Cox,PROD723,Jeans,Clothing,671.69,4,2686.76,2024-03-16,Credit Card,Nolanside,Maryland,USA,Delivered
ORD11686,CUST1051,Joshua Goodwin,PROD724,T-Shirt,Clothing,972.35,5,4861.75,2024-12-20,PayPal,South Ashleyberg,Louisiana,USA,Pending
ORD11687,CUST7050,Patricia Shaw,PROD448,Lipstick,Beauty,426.56,3,1279.68,2024-07-30,Cash,Port Ryan,Wisconsin,USA,Delivered
ORD11688,CUST9893,Courtney Reed,PROD308,Biography,Books,179.7,4,718.8,2024-10-22,PayPal,Jasonbury,Ohio,USA,Delivered
ORD11689,CUST6669,Tammy Palmer,PROD300,Dress,Clothing,601.7,5,3008.5,2024-11-24,Cash,Lake Devinport,Wisconsin,USA,Pending
ORD11690,CUST4992,Shelby Owens,PROD875,Smartwatch,Electronics,86.14,4,344.56,2024-07-03,Credit Card,Brockbury,Montana,USA,Pending
ORD11691,CUST1565,Denise Ramsey,PROD510,Biography,Books,311.66,1,311.66,2025-02-25,PayPal,West Sharishire,Michigan,USA,Pending
ORD11692,CUST5733,Kathleen Turner,PROD428,Microwave,Home Appliances,958.11,2,1916.22,2024-10-29,Credit Card,South Victoria,Massachusetts,USA,Pending
ORD11693,CUST9837,Kelly Wiley,PROD134,Mystery,Books,664.3,2,1328.6,2024-03-15,Cash,North Alexisland,Utah,USA,Pending
ORD11694,CUST4730,Brandon Smith,PROD348,Vacuum Cleaner,Home Appliances,948.74,5,4743.7,2024-04-18,Cash,Cherylburgh,Louisiana,USA,Delivered
ORD11695,CUST4074,Daniel Edwards,PROD845,Smartwatch,Electronics,417.86,3,1253.58,2024-04-02,Cash,Amandaburgh,Texas,USA,Pending
ORD11696,CUST9379,Amanda Allison,PROD822,Jacket,Clothing,728.76,3,2186.28,2024-06-05,PayPal,Jayfurt,Washington,USA,Pending
ORD11697,CUST1380,Lori Gill,PROD146,Air Conditioner,Home Appliances,645.52,1,645.52,2025-02-08,Cash,New Joshuaside,Nevada,USA,Canceled
ORD11698,CUST8294,Ryan Jones,PROD344,Biography,Books,828.71,1,828.71,2024-04-23,Cash,North Betty,Oregon,USA,Canceled
